Mean temperature (°C),Mean precipitation (mm),Mean relative humidity (%),Urban population (%),GDP per capita (PPP),International tourism arrivals,International tourism departures,Population density (people/km²),Population size,Log incidence rate,meanshift_cluster
28.01,916.84,55.46,18.415,1916.8535588619,8492220.782080764,10890109.50999668,17.6701137784248,11106031.0,0.0,0
27.86,930.66,55.89,18.626,1372.75618491146,8492220.782080764,10890109.50999668,17.7789834317092,11213284.0,0.0,0
28.41,809.75,51.83,18.852,1154.88686304107,8492220.782080764,10890109.50999668,17.5772015887836,11194299.0,0.0,0
28.85,781.58,51.78,19.092,16149.92825119405,8492220.782080764,10890109.50999668,17.1381355529885,11066105.0,0.0,0
28.72,838.25,51.72,19.346,16149.92825119405,8492220.782080764,10890109.50999668,16.234636747741,10658226.0,0.0,0
28.41,780.2,52.29,19.615,16149.92825119405,8492220.782080764,10890109.50999668,16.0191429430475,10395330.0,0.0,0
28.26,1008.4,55.98,19.899,16149.92825119405,8492220.782080764,10890109.50999668,16.4945231275616,10447666.0,0.0,0
28.02,906.4,53.82,20.199,16149.92825119405,8492220.782080764,10890109.50999668,16.9298292532401,10606227.0,0.0,0
28.59,733.44,49.92,20.514,16149.92825119405,8492220.782080764,10890109.50999668,17.1945943379805,10748272.0,0.0,0
28.31,754.39,49.96,20.846,16149.92825119405,8492220.782080764,10890109.50999668,17.4405029038026,10913164.0,0.0,0
25.19,1783.45,78.95,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,195765.0,0.0,0
25.37,1825.53,80.83,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,201001.0,0.0,0
25.5,1370.19,78.23,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,207111.0,0.0,0
25.47,1923.4,79.6,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,213482.0,0.0,0
24.67,2172.0,83.98,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,220148.0,0.0,0
24.67,2163.8,83.71,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,227146.0,0.0,0
24.51,2299.11,84.7,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,234523.0,0.0,0
25.54,1405.92,76.76,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,242316.0,0.0,0
26.14,1477.62,75.16,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,250559.0,0.0,0
25.0,1804.77,80.83,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,259255.99999999997,0.0,0
25.13,2126.91,80.26,47.26,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,268396.0,0.0,0
25.01,1846.78,80.36,47.297,16149.92825119405,8492220.782080764,10890109.50999668,1.69955181564288,277969.0,0.0,0
25.04,1976.02,80.55,47.335,16149.92825119405,8492220.782080764,10890109.50999668,1.76883825009917,288292.0,0.0,0
25.21,2004.02,80.88,47.372,16149.92825119405,8492220.782080764,10890109.50999668,1.85059138317492,299332.0,0.0,0
25.54,1307.66,75.89,47.341,16149.92825119405,8492220.782080764,10890109.50999668,1.92539780512588,310288.0,0.0,0
25.8,937.63,73.73,47.109,16149.92825119405,8492220.782080764,10890109.50999668,1.99367494164295,321069.0,0.0,0
26.0,1081.05,74.62,46.877,16149.92825119405,8492220.782080764,10890109.50999668,2.06304859937794,332142.0,0.0,0
25.26,1645.24,78.91,46.644,16149.92825119405,8492220.782080764,10890109.50999668,2.13497042289771,343620.0,0.0,0
25.25,1834.65,80.02,46.412,16149.92825119405,8492220.782080764,10890109.50999668,2.20934072845518,355468.0,0.0,0
25.59,2167.79,82.18,46.18,16149.92825119405,8492220.782080764,10890109.50999668,2.28591030668266,367618.0,0.0,0
25.15,2390.71,83.99,45.948,16149.92825119405,8492220.782080764,10890109.50999668,2.36401252252152,379918.0,0.0,0
24.67,1854.01,82.8,45.716,16149.92825119405,8492220.782080764,10890109.50999668,2.44182814758752,392026.0,0.0,0
25.36,1775.42,80.27,46.76,16149.92825119405,8492220.782080764,10890109.50999668,2.47597606119735,397530.0,0.0,0
25.22,1899.44,82.21,49.087,16149.92825119405,8492220.782080764,10890109.50999668,2.46575224688723,396331.0,0.0,0
24.82,1859.39,82.74,51.421,16149.92825119405,8492220.782080764,10890109.50999668,2.45269367601947,394519.0,0.0,0
24.74,2103.38,83.69,53.749,16149.92825119405,8492220.782080764,10890109.50999668,2.43708070913273,392138.0,0.0,0
25.07,1680.95,80.83,56.064,16149.92825119405,8492220.782080764,10890109.50999668,2.41913140442375,389230.0,0.0,0
25.28,1549.53,80.82,58.346,16149.92825119405,8492220.782080764,10890109.50999668,2.39905758985509,385810.0,0.0,0
25.22,1737.25,82.15,60.597,16149.92825119405,8492220.782080764,10890109.50999668,2.37684680495834,381884.0,2.816101732983082,0
25.34,1873.6,82.91,62.803,16149.92825119405,8492220.782080764,10890109.50999668,2.35254889160707,377362.0,0.0,0
25.47,1628.18,81.24,64.96,16149.92825119405,8492220.782080764,10890109.50999668,2.33868662052846,375112.0,0.0,0
25.49,1998.52,82.56,65.035,16149.92825119405,8492220.782080764,10890109.50999668,2.33919749973226,375859.0,1.9247242766415171,0
25.52,1611.67,80.49,65.11,16149.92825119405,8492220.782080764,10890109.50999668,2.34602583640738,377288.0,2.130774460184272,0
25.95,1291.96,79.21,65.184,16149.92825119405,8492220.782080764,10890109.50999668,2.35967627952344,379409.0,0.0,0
25.0,1896.52,83.57,65.259,16149.92825119405,8492220.782080764,10890109.50999668,2.38115189678545,382617.0,0.0,0
25.0,1578.15,82.7,65.334,16149.92825119405,8492220.782080764,10890109.50999668,2.41092618599205,387171.0,0.0,0
25.39,1617.58,81.22,65.408,16149.92825119405,8492220.782080764,10890109.50999668,2.44430778079619,392372.0,2.8513451274235297,0
26.49,1191.5,76.84,65.483,16149.92825119405,8492220.782080764,10890109.50999668,2.47284848363265,396867.0,0.2247211726865726,0
25.82,1804.61,79.81,65.557,16149.92825119405,8492220.782080764,10890109.50999668,2.50596840860069,402140.0,0.8079694319642124,0
25.34,1867.63,81.88,65.632,16149.92825119405,8492220.782080764,10890109.50999668,2.54448371637955,408360.0,0.6828583655492331,0
25.85,1774.78,79.99,65.706,6492.70049538595,8492220.782080764,10890109.50999668,2.56992799282227,412756.0,1.5844035868327573,0
25.83,1325.36,77.2,65.78,6851.64461574431,8492220.782080764,10890109.50999668,2.58562818298771,415981.0,2.36234569927015,0
26.18,1043.12,74.65,65.854,6992.41260577133,8492220.782080764,10890109.50999668,2.60167726626794,419521.0,1.9052087070995236,0
25.78,1525.57,78.94,65.928,6650.48184575416,8492220.782080764,10890109.50999668,2.61266116914955,422375.0,3.764511968546857,0
25.66,1461.41,79.56,66.002,6973.15946891156,8492220.782080764,10890109.50999668,2.63149516711388,426548.0,2.934784922030584,0
26.01,1439.24,78.78,66.076,6999.53387501734,69000.0,10890109.50999668,2.67654599056082,434490.0,4.384190337428347,0
25.75,1785.68,80.28,66.15,7047.6370759559,74000.0,10890109.50999668,2.73401367075368,443834.0,5.033925337492094,0
25.97,1334.26,78.74,66.223,7421.59415397984,78000.0,10890109.50999668,2.79156234399104,452886.0,3.0384349325057634,0
26.39,1419.68,80.26,66.297,7520.86178313567,70000.0,10890109.50999668,2.84974650111605,461749.0,5.597535394432181,0
25.52,1925.25,82.46,66.371,7367.33191460067,72000.0,10890109.50999668,2.908996028288,470458.0,5.0021217150775374,0
25.36,1892.62,82.2,66.444,7535.45294159469,72000.0,10890109.50999668,2.96959751627976,478998.0,5.416141672691888,0
25.55,1504.85,81.03,66.517,7865.10262312059,68000.0,10890109.50999668,3.03138274876811,487394.0,5.055808391024621,0
25.9,1671.8,79.65,66.591,8045.75982669848,8492220.782080764,10890109.50999668,3.09362901858672,495666.0,5.410442779521097,0
26.08,1492.1,78.59,66.664,8551.63742847683,100000.0,10890109.50999668,3.15507781842867,503780.0,4.05304178046451,0
26.14,1609.49,78.57,66.737,9388.81890808767,8492220.782080764,10890109.50999668,3.20186064698116,510572.0,4.310087944683852,0
26.18,1811.02,80.6,66.682,10013.9196134136,8492220.782080764,10890109.50999668,3.23544160927946,516220.0,6.316571264635058,0
25.81,2028.42,81.49,66.615,10802.5481842917,154000.0,10890109.50999668,3.27085426043039,522022.00000000006,4.0181004675079635,0
25.7,2002.63,81.92,66.547,11530.1565506941,167000.0,10890109.50999668,3.30835404003586,527946.0,2.1708744143895435,0
25.54,2094.46,82.12,66.479,12097.3491163287,151000.0,10890109.50999668,3.34716216882178,533938.0,1.7038210995680547,0
26.14,1417.34,78.74,66.412,12392.9333584011,151000.0,10890109.50999668,3.3865559396218,539987.0,3.145132712309298,0
26.04,2286.02,83.02,66.344,13039.4491196828,206000.0,10890109.50999668,3.42614907791599,546080.0,3.076986804990169,0
25.91,2104.52,81.73,66.276,13926.2226223035,221000.0,10890109.50999668,3.46568614410245,552146.0,4.318482428385326,0
26.16,2022.61,79.27,66.208,15184.9254680409,240000.0,10890109.50999668,3.50533535450438,558110.0,4.948309942667465,0
25.71,2099.41,82.23,66.14,16172.6961959961,250000.0,10890109.50999668,3.54512786029273,563947.0,1.5526038611162358,0
26.11,1554.67,78.63,66.089,16597.5853539637,253000.0,10890109.50999668,3.58470853811854,569682.0,0.5318898722856441,0
26.25,1701.73,78.24,66.056,16543.5743051372,229000.0,10890109.50999668,3.62367242275927,575475.0,0.0,0
26.34,2051.62,80.26,66.04,14475.3069644921,257000.0,10890109.50999668,3.66186375836012,581453.0,0.0,0
26.21,2288.47,80.84,66.041,17567.6802396432,279000.0,10890109.50999668,3.69897103321145,587560.0,0.784525864930588,0
25.83,2353.09,81.22,66.06,17855.4787141437,8492220.782080764,10890109.50999668,3.73510639152873,593714.0,3.022278130103191,0
26.24,1852.21,79.83,66.095,19771.5473885151,8492220.782080764,10890109.50999668,3.77407650640365,600301.0,2.852158830928176,0
26.25,2191.83,80.71,66.149,16946.8942361914,8492220.782080764,10890109.50999668,3.81487831013121,607065.0,4.519226388741092,0
25.78,2836.25,83.42,66.219,18458.234999681,8492220.782080764,10890109.50999668,3.84963678669192,612984.0,0.96750232421753,0
25.64,2855.94,83.82,66.307,20078.8365545951,8492220.782080764,10890109.50999668,3.88245766041872,618040.0,1.1325059300010538,0
8.38,602.17,73.28,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,3465617.0,0.0,0
8.57,634.12,76.33,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,3524943.0,0.0,0
7.3,812.56,76.66,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,3591182.0,0.0,0
7.81,561.35,74.33,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,3659422.0,0.0,0
6.8,720.15,77.4,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,3727388.0,0.0,0
7.03,782.83,78.87,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,3796626.0,0.0,0
6.26,598.49,75.31,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,3867652.0,0.0,0
7.81,799.15,79.69,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,3936315.0,0.0,0
7.75,809.73,78.61,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4002213.0,0.0,0
8.07,735.93,76.8,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4064383.0,0.0,0
7.93,914.57,80.71,33.464,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4124238.999999999,0.0,0
8.4,655.8,76.07,33.953,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4185077.0,0.0,0
7.09,812.07,78.03,34.714,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4235336.0,0.0,0
7.2,823.47,79.06,35.483,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4277652.0,0.0,0
7.14,789.29,77.71,36.26,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4322111.0,0.0,0
6.39,1010.47,81.3,37.043,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4363511.0,0.0,0
8.21,938.94,80.5,37.833,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4400352.0,0.0,0
8.19,746.8,78.35,38.63,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4433960.0,0.0,0
7.82,772.68,78.53,39.435,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4463936.0,0.0,0
7.34,792.48,77.9,40.243,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4492219.0,0.0,0
7.38,983.74,80.04,41.057,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4522867.0,0.0,0
7.84,774.34,78.47,42.009,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4557502.0,0.0,0
7.97,933.88,79.52,43.064,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4597164.0,0.0,0
7.69,723.33,75.6,44.122,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4641290.0,0.0,0
8.27,1010.95,79.53,45.187,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4688472.0,0.0,0
8.49,863.14,79.35,46.257,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4737059.0,0.0,0
7.44,864.05,77.4,47.331,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4786342.0,0.0,0
7.89,871.28,78.63,48.405,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4835452.0,0.0,0
6.86,816.59,80.34,49.482,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4883368.0,0.0,0
7.75,883.58,78.57,50.56,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4930968.0,0.0,0
6.55,927.6,79.74,51.638,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,4973883.0,0.0,0
7.86,865.88,77.38,52.31,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5011718.0,0.0,0
8.09,732.43,77.42,52.777,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5048145.0,0.0,0
8.57,733.91,75.89,53.244,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5082436.0,0.0,0
7.54,852.9,78.64,53.711,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5115041.0,0.0,0
6.88,911.08,79.19,54.176,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5146571.0,0.0,0
7.69,707.37,76.75,54.641,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5175411.0,0.0,0
7.21,867.02,77.29,55.105,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5201174.0,0.0,0
8.07,798.91,77.51,55.568,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5224908.0,0.0,0
8.57,810.99,78.86,56.03,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,5245118.0,0.0,0
8.42,793.48,76.32,56.491,8632.67290608053,8492220.782080764,10890109.50999668,257.6040620983959,5261305.0,0.0,0
7.39,782.31,78.02,56.78,7618.05375579105,8492220.782080764,10890109.50999668,257.6040620983959,5280226.0,0.0,0
8.45,717.54,74.62,56.719,7265.58370670405,8492220.782080764,10890109.50999668,257.6040620983959,5301892.0,0.0,0
7.89,696.22,75.52,56.659,7564.17448106839,8492220.782080764,10890109.50999668,110.713201663202,5321859.0,0.0,0
9.13,792.22,76.64,56.598,8172.84858542871,8492220.782080764,10890109.50999668,111.150332640333,5338811.0,0.0,0
8.28,866.47,76.95,56.537,8806.02930655644,8492220.782080764,10890109.50999668,111.476070686071,5349996.0,0.0,0
7.31,910.98,78.21,56.476,9496.04244660815,8492220.782080764,10890109.50999668,111.712286902287,5358289.0,0.0,0
7.83,852.18,76.98,56.416,10134.7236256942,8492220.782080764,10890109.50999668,111.918731808732,5365829.0,0.0,0
8.36,892.83,77.46,56.355,10665.7089392657,8492220.782080764,10890109.50999668,112.06893970894,5371080.0,0.0,0
8.6,916.0,78.73,56.294,10725.6433995967,8492220.782080764,10890109.50999668,112.183367983368,5374620.0,0.0,0
9.38,815.52,75.72,56.233,11367.5695884816,8492220.782080764,10890109.50999668,112.031600831601,5376690.0,0.0,0
8.32,881.49,77.53,56.163,12368.6582146251,8492220.782080764,10890109.50999668,111.826756756757,5376456.0,0.0,0
9.03,830.93,76.26,56.013,13291.7864712556,8492220.782080764,10890109.50999668,111.786112266112,5375206.0,0.0,0
8.56,605.5,71.82,55.863,14090.0727870002,8492220.782080764,10890109.50999668,111.689336936188,5374376.0,0.0,0
8.12,877.17,76.73,55.713,15167.9255343271,8492220.782080764,10890109.50999668,111.689812889813,5374931.0,0.0,0
8.01,951.54,75.8,55.563,16570.2574196157,8492220.782080764,2987000.0,111.700769230769,5376242.0,0.0,0
8.55,787.75,76.08,55.412,18909.7761670032,8492220.782080764,3149000.0,111.705904365904,5377236.0,0.0,0
9.51,838.93,73.63,55.261,21233.0373499779,8492220.782080764,3603000.0,111.738503118503,5378382.0,0.0,0
9.43,834.12,75.97,55.111,23714.1353570991,8492220.782080764,3683000.0,111.834365904366,5381636.0,0.0,0
9.11,853.77,75.32,54.96,23065.3754765203,8492220.782080764,3230000.0,112.006778956124,5388926.0,0.0,0
8.23,1174.69,78.42,54.685,25384.4911366354,8492220.782080764,2692000.0,112.108876920838,5396424.0,0.0,0
8.91,681.21,74.7,54.42,26201.6502820886,8492220.782080764,3285000.0,112.260522375645,5402680.0,0.0,0
9.08,760.78,72.79,54.28,27022.7747321382,8492220.782080764,2689000.0,112.451734320413,5409283.0,0.0,0
9.0,859.79,76.33,54.14,28075.4326236719,12583000.0,2129000.0,112.572637664282,5414739.0,0.0,0
10.13,953.7,77.59,54.0,29108.072180194,11556000.0,2406000.0,112.700686356073,5419569.0,0.0,0
9.79,727.69,73.76,53.889,30156.0270992722,14936000.0,2777000.0,112.803148787488,5424444.0,0.0,0
9.15,912.87,76.59,53.806,29867.9803390081,17376000.0,3095000.0,112.953369384359,5431203.0,0.0,0
8.97,876.58,74.72,53.751,30245.7825869757,15406000.0,3870000.0,113.128785357737,5439416.0,0.0,0
10.14,753.0,74.01,53.726,31509.8187291635,15299000.0,4662000.0,113.285586522463,5446746.0,0.0,0
10.13,857.25,74.17,53.729,33985.6758419662,8492220.782080764,5214000.0,113.43899750416,5453924.0,0.0,0
9.62,964.43,75.08,53.76,35327.9439165588,8492220.782080764,10890109.50999668,113.536335274542,5456681.0,0.0,0
8.79,819.0,74.79,53.82,38356.0501231018,8492220.782080764,10890109.50999668,113.295486688852,5447622.0,0.0,0
9.85,715.49,71.28,53.909,41111.7475259307,8492220.782080764,10890109.50999668,112.973211314476,5643453.0,0.0,0
9.79,1111.79,74.44,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1445033.0,0.0,0
9.88,1200.53,78.06,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1458637.0,0.0,0
8.86,1253.4,76.03,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1472894.0,0.0,0
9.0,1026.56,77.04,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1488604.0,0.0,0
8.32,1156.82,77.57,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1505245.0,0.0,0
8.53,1306.57,79.42,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1521772.0,0.0,0
7.87,1015.86,76.49,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1538081.0,0.0,0
9.22,1143.26,78.52,50.997445082555636,16149.92825119405,8492220.782080764,10890109.50999668,257.6040620983959,1554148.0,0.0,0
