adm_0_iso3,year,region_un,TPopulation1July_per_1000,dengue_total,TPopulation1July,incidence,incidence_per_100k,log_incidence_per_100k,pop_density_per_km2,era5_hur_annual_mean_relative_humidity,era5_pr_annual_mean_precipitation,era5_tas_annual_mean_temp,era5_tnn_annual_min_temp,urban_pop,gdp_ppp,tourism_arrivals,tourism_departures,kmeans_cluster
AGO,1979.0,African States,8043.218,0.0,8043218.0,0.0,0.0,0.0,6.29438277051416,64.67,1166.42,21.57,8.67,23.192,,,,1.0
AGO,1980.0,African States,8330.046,0.0,8330046.0,0.0,0.0,0.0,6.52432180957728,59.14,886.18,21.96,9.08,24.298,,,,1.0
AGO,1981.0,African States,8631.456,0.0,8631456.0,0.0,0.0,0.0,6.76634876072832,60.07,970.34,21.76,9.3,25.437,,,,1.0
AGO,1982.0,African States,8947.152,0.0,8947152.0,0.0,0.0,0.0,7.01985080612818,64.39,1101.74,21.54,9.16,26.612,,,,1.0
AGO,1983.0,African States,9276.706,0.0,9276706.0,0.0,0.0,0.0,7.2856204379562,62.5,1080.08,22.04,9.42,27.821,,,,1.0
AGO,1984.0,African States,9617.702,0.0,9617702.0,0.0,0.0,0.0,7.56069383171573,63.09,1170.75,21.73,9.67,29.065,,,,1.0
AGO,1985.0,African States,9970.621,0.0,9970621.0,0.0,0.0,0.0,7.84400417101147,60.62,963.56,21.61,8.42,30.338,,,,1.0
AGO,1986.0,African States,10332.574,0.0,10332574.0,0.0,0.0,0.0,8.13303120237427,63.85,1200.97,21.51,9.66,31.643,,,,1.0
AGO,1987.0,African States,10694.057,0.0,10694057.0,0.0,0.0,0.0,8.42051656372824,62.09,1096.85,22.27,9.33,32.978,,,,1.0
AGO,1988.0,African States,11060.26,0.0,11060260.0,0.0,0.0,0.0,8.71203256597417,64.58,1261.84,21.91,8.57,34.343,,,,1.0
AGO,1989.0,African States,11439.498,0.0,11439498.0,0.0,0.0,0.0,9.01464827143659,62.01,1036.61,21.83,9.8,35.731,,,,1.0
AGO,1990.0,African States,11828.638,0.0,11828638.0,0.0,0.0,0.0,9.32570786877356,63.88,1214.33,22.03,10.6,37.144,3340.5984816713,,,1.0
AGO,1991.0,African States,12228.69,0.0,12228690.0,0.0,0.0,0.0,9.64428411005053,63.0,1128.38,21.85,9.8,38.58,3372.59696858821,,,1.0
AGO,1992.0,African States,12632.507,0.0,12632507.0,0.0,0.0,0.0,9.96527793374509,63.13,1088.7,21.81,9.55,40.039,3143.440610338,,,1.0
AGO,1993.0,African States,13038.27,0.0,13038270.0,0.0,0.0,0.0,10.2888706184327,64.32,1213.88,21.81,11.01,41.511,2369.24183154455,,,1.0
AGO,1994.0,African States,13462.031,0.0,13462031.0,0.0,0.0,0.0,10.6278687735622,61.48,1076.98,21.89,7.75,43.0,2374.02082091628,,,1.0
AGO,1995.0,African States,13912.252,0.0,13912252.0,0.0,0.0,0.0,10.9888329189059,61.81,1110.39,22.29,10.17,44.169,2695.80598498959,9000.0,3000.0,1.0
AGO,1996.0,African States,14383.35,0.0,14383350.0,0.0,0.0,0.0,11.3667867169327,59.67,1015.0,22.17,9.44,45.346,3013.33281304468,21000.0,3000.0,1.0
AGO,1997.0,African States,14871.146,0.0,14871146.0,0.0,0.0,0.0,11.759375150397,61.74,1126.56,22.04,9.25,46.525,3178.49480246135,45000.0,,1.0
AGO,1998.0,African States,15366.864,0.0,15366864.0,0.0,0.0,0.0,12.1595973369696,61.28,1167.88,22.63,11.3,47.71,3254.24447466604,52000.0,,1.0
AGO,1999.0,African States,15870.752,0.0,15870752.0,0.0,0.0,0.0,12.5669647870378,62.56,1226.6,21.82,10.45,48.897,3262.97552882462,45000.0,,1.0
AGO,2000.0,African States,16394.062,0.0,16394062.000000002,0.0,0.0,0.0,12.9901892997513,61.86,1058.64,21.86,10.47,50.087,3326.77991383311,51000.0,,1.0
AGO,2001.0,African States,16941.587,0.0,16941587.0,0.0,0.0,0.0,13.4332301275367,63.11,1159.24,21.88,9.24,51.274,3427.85394948502,67000.0,,1.0
AGO,2002.0,African States,17516.139,0.0,17516139.0,0.0,0.0,0.0,13.8988521697281,63.63,1232.6,22.07,10.57,52.461,3824.28480436462,91000.0,,1.0
AGO,2003.0,African States,18124.342,0.0,18124342.0,0.0,0.0,0.0,14.392967032967,62.4,1135.17,22.22,10.18,53.645,3878.50795455112,107000.0,,1.0
AGO,2004.0,African States,18771.125,0.0,18771125.0,0.0,0.0,0.0,14.9197264779017,62.8,1148.11,21.88,9.95,54.827,4262.90601264127,194000.0,,1.0
AGO,2005.0,African States,19450.959,0.0,19450959.0,0.0,0.0,0.0,15.4737795780861,61.86,1127.38,22.43,10.77,56.0,4876.28768389176,210000.0,,1.0
AGO,2006.0,African States,20162.34,0.0,20162340.0,0.0,0.0,0.0,16.0546073634395,64.07,1218.58,21.71,9.61,56.764,5404.38383004397,121000.0,,1.0
AGO,2007.0,African States,20909.684,0.0,20909684.0,0.0,0.0,0.0,16.6668492821048,61.12,1095.95,22.08,10.05,57.524,6095.99926680138,195000.0,,1.0
AGO,2008.0,African States,21691.522,0.0,21691522.0,0.0,0.0,0.0,17.3086187535093,60.85,1145.27,21.98,9.62,58.282,6651.37774105467,294000.0,,1.0
AGO,2009.0,African States,22507.674,0.0,22507674.0,0.0,0.0,0.0,17.9792837089917,61.3,1141.28,22.25,10.33,59.034,6498.16928212825,366000.0,,1.0
AGO,2010.0,African States,23364.185,0.0,23364185.0,0.0,0.0,0.0,18.6851888986925,62.25,1202.21,22.35,10.33,59.783,6607.02219696569,425000.0,,1.0
AGO,2011.0,African States,24259.111,0.0,24259111.0,0.0,0.0,0.0,19.4259661506377,62.95,1227.49,21.87,9.15,60.528,6711.39025723883,481000.0,,1.0
AGO,2012.0,African States,25188.292,0.0,25188292.0,0.0,0.0,0.0,20.1952306088073,60.08,1056.17,22.16,9.5,61.268,7354.94296631261,528000.0,,1.0
AGO,2013.0,African States,26147.002,0.0,26147002.0,0.0,0.0,0.0,20.9879040667362,59.4,1073.37,22.39,10.68,62.002,7561.03920495179,650000.0,,1.0
AGO,2014.0,African States,27128.337,0.0,27128337.0,0.0,0.0,0.0,21.7861305847437,61.11,1097.88,22.41,9.96,62.731,7990.27445672775,595000.0,,1.0
AGO,2015.0,African States,28127.721,0.0,28127721.0,0.0,0.0,0.0,22.5858650838213,59.84,1086.58,22.82,10.82,63.446,7119.72644274401,592000.0,,1.0
AGO,2016.0,African States,29154.746,0.0,29154746.0,0.0,0.0,0.0,23.4082537900056,61.16,1174.58,22.89,10.67,64.149,6843.73589660504,397000.0,,1.0
AGO,2017.0,African States,30208.628,0.0,30208628.0,0.0,0.0,0.0,24.2518962059838,61.41,1054.15,22.67,11.65,64.839,6992.7288342812,261000.0,,1.0
AGO,2018.0,African States,31273.533,0.0,31273533.0,0.0,0.0,0.0,25.1039985561883,61.43,1124.22,22.76,11.11,65.514,7347.79993635052,218000.0,,1.0
AGO,2019.0,African States,32353.588,0.0,32353588.0,0.0,0.0,0.0,25.969063928772,59.58,1057.26,23.27,11.64,66.177,7528.38241791217,218000.0,,1.0
AGO,2020.0,African States,33428.486,0.0,33428485.999999996,0.0,0.0,0.0,26.8317413972888,61.82,1209.98,22.63,10.51,66.825,6450.74994625154,,,1.0
AGO,2021.0,African States,34503.774,0.0,34503774.0,0.0,0.0,0.0,27.6990687414775,60.32,967.91,22.56,11.22,67.46,7408.12659121059,,,1.0
AGO,2022.0,African States,35588.987,0.0,35588987.0,0.0,0.0,0.0,28.5834835966953,61.23,1056.18,22.3,11.03,68.081,7924.88880583905,,,1.0
AIA,1950.0,Other,5.017,0.0,5017.0,0.0,0.0,0.0,,79.06,857.09,25.32,21.23,,,,,1.0
AIA,1951.0,Other,5.244,0.0,5244.0,0.0,0.0,0.0,,78.78,948.48,25.81,21.64,,,,,1.0
AIA,1952.0,Other,5.403,0.0,5403.0,0.0,0.0,0.0,,77.75,691.91,25.97,22.06,,,,,1.0
AIA,1953.0,Other,5.529,0.0,5529.0,0.0,0.0,0.0,,78.45,660.28,25.95,22.13,,,,,1.0
AIA,1954.0,Other,5.658,0.0,5658.0,0.0,0.0,0.0,,78.81,896.63,25.62,22.33,,,,,1.0
AIA,1955.0,Other,5.752,0.0,5752.0,0.0,0.0,0.0,,78.84,830.14,25.51,21.24,,,,,1.0
AIA,1956.0,Other,5.787,0.0,5787.0,0.0,0.0,0.0,,78.83,647.35,25.59,22.43,,,,,1.0
AIA,1957.0,Other,5.793,0.0,5793.0,0.0,0.0,0.0,,79.1,691.23,25.78,22.35,,,,,1.0
AIA,1958.0,Other,5.783,0.0,5783.0,0.0,0.0,0.0,,79.44,821.58,26.29,23.02,,,,,1.0
AIA,1959.0,Other,5.756,0.0,5756.0,0.0,0.0,0.0,,78.52,662.59,26.02,22.89,,,,,1.0
AIA,1960.0,Other,5.752,0.0,5752.0,0.0,0.0,0.0,,78.88,869.91,26.14,23.35,,,,,1.0
AIA,1961.0,Other,5.795,0.0,5795.0,0.0,0.0,0.0,,79.52,933.14,25.84,22.92,,,,,1.0
AIA,1962.0,Other,5.855,0.0,5855.0,0.0,0.0,0.0,,79.01,766.15,25.8,22.27,,,,,1.0
AIA,1963.0,Other,5.913,0.0,5913.0,0.0,0.0,0.0,,79.49,756.07,26.01,22.37,,,,,1.0
AIA,1964.0,Other,5.968,0.0,5968.0,0.0,0.0,0.0,,78.07,659.11,25.84,21.84,,,,,1.0
AIA,1965.0,Other,6.018,0.0,6018.0,0.0,0.0,0.0,,78.82,786.98,25.58,21.49,,,,,1.0
AIA,1966.0,Other,6.07,0.0,6070.0,0.0,0.0,0.0,,78.53,706.61,25.88,22.36,,,,,1.0
AIA,1967.0,Other,6.127,0.0,6127.0,0.0,0.0,0.0,,77.75,601.02,25.66,21.7,,,,,1.0
AIA,1968.0,Other,6.178,0.0,6178.0,0.0,0.0,0.0,,77.78,576.62,25.72,21.64,,,,,1.0
AIA,1969.0,Other,6.229,0.0,6229.0,0.0,0.0,0.0,,78.85,925.95,26.25,21.31,,,,,1.0
AIA,1970.0,Other,6.283,0.0,6283.0,0.0,0.0,0.0,,78.52,884.98,25.96,21.97,,,,,1.0
AIA,1971.0,Other,6.329,0.0,6329.0,0.0,0.0,0.0,,78.94,674.62,25.59,22.11,,,,,1.0
AIA,1972.0,Other,6.366,0.0,6366.0,0.0,0.0,0.0,,79.71,759.7,25.67,21.11,,,,,1.0
AIA,1973.0,Other,6.399,0.0,6399.0,0.0,0.0,0.0,,78.96,851.25,25.81,22.24,,,,,1.0
AIA,1974.0,Other,6.429,0.0,6429.0,0.0,0.0,0.0,,79.69,976.42,25.27,21.81,,,,,1.0
AIA,1975.0,Other,6.463,0.0,6463.0,0.0,0.0,0.0,,78.5,784.58,25.46,22.08,,,,,1.0
AIA,1976.0,Other,6.497,0.0,6497.0,0.0,0.0,0.0,,79.15,725.53,25.37,21.33,,,,,1.0
AIA,1977.0,Other,6.52,0.0,6520.0,0.0,0.0,0.0,,79.57,837.54,25.81,22.29,,,,,1.0
AIA,1978.0,Other,6.536,0.0,6536.0,0.0,0.0,0.0,,79.9,805.1,25.91,22.92,,,,,1.0
AIA,1979.0,Other,6.548,0.0,6548.0,0.0,0.0,0.0,,79.39,992.64,25.81,21.92,,,,,1.0
AIA,1980.0,Other,6.56,0.0,6560.0,0.0,0.0,0.0,,78.71,649.57,26.18,22.95,,,,,1.0
AIA,1981.0,Other,6.571,1.0,6571.0,0.0001521838380763,15.218383807639627,2.7861454017769094,,79.74,1069.74,26.16,21.86,,,,,1.0
AIA,1982.0,Other,6.585,0.0,6585.0,0.0,0.0,0.0,,79.41,898.41,25.65,21.95,,,,,1.0
AIA,1983.0,Other,6.601,2.0,6601.0,0.0003029843963035,30.29843963035904,3.4435682442382456,,79.96,959.25,26.05,22.59,,,,,1.0
AIA,1984.0,Other,6.691,0.0,6691.0,0.0,0.0,0.0,,79.65,980.0,25.49,22.14,,,,,1.0
AIA,1985.0,Other,6.907,0.0,6907.0,0.0,0.0,0.0,,79.51,814.64,25.53,21.55,,,,,1.0
AIA,1986.0,Other,7.167,0.0,7167.0,0.0,0.0,0.0,,79.76,820.42,25.64,21.9,,,,,1.0
AIA,1987.0,Other,7.436,0.0,7436.0,0.0,0.0,0.0,,80.61,1267.33,26.2,22.69,,,,,1.0
AIA,1988.0,Other,7.718,0.0,7718.0,0.0,0.0,0.0,,79.24,680.59,26.02,22.64,,,,,1.0
AIA,1989.0,Other,8.017,0.0,8016.999999999999,0.0,0.0,0.0,,80.25,806.3,25.56,21.6,,,,,1.0
AIA,1990.0,Other,8.316,12.0,8316.0,0.0014430014430014,144.3001443001443,4.978801563694424,,79.64,791.46,25.89,22.22,,,,,1.0
AIA,1991.0,Other,8.616,0.0,8616.0,0.0,0.0,0.0,,78.98,682.45,25.86,21.56,,,,,1.0
AIA,1992.0,Other,8.887,0.0,8887.0,0.0,0.0,0.0,,79.77,846.51,25.92,22.85,,,,,1.0
AIA,1993.0,Other,9.121,0.0,9121.0,0.0,0.0,0.0,,79.81,718.21,25.95,22.19,,,,,1.0
AIA,1994.0,Other,9.356,0.0,9356.0,0.0,0.0,0.0,,79.09,528.26,25.83,23.0,,,,,1.0
AIA,1995.0,Other,9.6,4.0,9600.0,0.0004166666666666,41.66666666666667,3.753417975251508,,79.36,1012.24,26.18,22.25,,,,,1.0
AIA,1996.0,Other,9.863,1.0,9863.0,0.0001013890297069,10.13890297069857,2.4104437530520255,,79.22,980.96,25.77,22.43,,,,,1.0
AIA,1997.0,Other,10.132,0.0,10132.0,0.0,0.0,0.0,,79.24,795.23,26.13,22.43,,,,,1.0
AIA,1998.0,Other,10.416,0.0,10416.0,0.0,0.0,0.0,,80.2,999.54,26.52,23.21,,,,,1.0
AIA,1999.0,Other,10.722,12.0,10722.0,0.0011191941801902,111.91941801902632,4.726674449449109,,78.97,1433.03,25.98,21.93,,,,,1.0
AIA,2000.0,Other,11.047,3.0,11047.0,0.000271566941251,27.156694125101836,3.337785128272732,,77.31,664.4,25.82,21.48,,,,,1.0
AIA,2001.0,Other,11.344,25.0,11344.0,0.0022038081805359,220.3808180535966,5.399884377196818,,78.96,683.81,26.15,22.13,,,,,1.0
AIA,2002.0,Other,11.56,5.0,11560.0,0.000432525951557,43.25259515570934,3.789914017320888,,79.03,667.51,26.17,22.24,,,,,1.0
AIA,2003.0,Other,11.744,2.0,11744.0,0.0001702997275204,17.029972752043594,2.892035525957489,,79.74,1009.7,26.27,22.81,,,,,1.0
AIA,2004.0,Other,11.934,0.0,11934.0,0.0,0.0,0.0,,78.87,1014.41,26.05,22.09,,,,,1.0
AIA,2005.0,Other,12.128,0.0,12128.0,0.0,0.0,0.0,,79.09,1167.61,26.44,21.65,,,,,1.0
AIA,2006.0,Other,12.325,0.0,12325.0,0.0,0.0,0.0,,79.4,907.89,26.3,22.37,,,,,1.0
AIA,2007.0,Other,12.524,0.0,12524.0,0.0,0.0,0.0,,79.47,974.79,26.26,22.89,,,,,1.0
AIA,2008.0,Other,12.73,9.0,12730.0,0.0007069913589945,70.69913589945011,4.272478695921379,,78.75,970.21,25.86,21.22,,,,,1.0
AIA,2009.0,Other,12.946,0.0,12946.0,0.0,0.0,0.0,,79.39,811.81,26.05,22.19,,,,,1.0
AIA,2010.0,Other,13.172,1.0,13172.0,7.591861524445795e-05,7.591861524445795,2.1508154208356305,,79.32,1398.42,26.61,23.4,,,,,1.0
AIA,2011.0,Other,13.342,9.0,13342.0,0.0006745615350022,67.45615350022486,4.226193445432757,,79.19,1265.04,26.12,21.87,,,,,1.0
AIA,2012.0,Other,13.455,7.0,13455.0,0.0005202526941657,52.02526941657376,3.9707685813727513,,79.14,894.26,26.2,22.09,,,,,1.0
AIA,2013.0,Other,13.7,8.0,13700.0,0.0005839416058394,58.39416058394161,4.084195914868532,,79.66,948.32,26.09,22.63,,,,,1.0
AIA,2014.0,Other,14.12,2.0,14120.0,0.00014164305949,14.164305949008495,2.718944373460084,,79.75,938.79,26.08,22.9,,,,,1.0
AIA,2015.0,Other,14.525,0.0,14525.0,0.0,0.0,0.0,,79.45,583.3,26.34,23.05,,,,,1.0
AIA,2016.0,Other,14.813,0.0,14813.0,0.0,0.0,0.0,,80.47,941.19,26.42,22.3,,,,,1.0
AIA,2017.0,Other,15.015,10.0,15015.0,0.0006660006660006,66.6000666000666,4.213608968256519,,79.86,1157.92,26.27,22.12,,,,,1.0
AIA,2018.0,Other,15.181,1.0,15181.0,6.58718134510243e-05,6.58718134510243,2.0264601581531174,,78.96,702.9,26.03,22.13,,,,,1.0
AIA,2019.0,Other,15.38,0.0,15380.0,0.0,0.0,0.0,,78.96,708.21,26.33,22.49,,,,,1.0
AIA,2020.0,Other,15.585,0.0,15585.0,0.0,0.0,0.0,,79.17,835.62,26.49,22.81,,,,,1.0
AIA,2021.0,Other,15.753,0.0,15753.0,0.0,0.0,0.0,,78.4,673.87,26.31,22.57,,,,,1.0
AIA,2022.0,Other,15.857,0.0,15857.0,0.0,0.0,0.0,,78.53,904.54,26.2,22.25,,,,,1.0
ALB,1950.0,Eastern European States,1252.582,0.0,1252582.0,0.0,0.0,0.0,,66.74,1052.53,12.92,-10.63,,,,,2.0
ALB,1951.0,Eastern European States,1289.168,0.0,1289168.0,0.0,0.0,0.0,,71.72,1136.51,12.53,-8.41,,,,,2.0
ALB,1952.0,Eastern European States,1326.948,0.0,1326948.0,0.0,0.0,0.0,,69.09,1319.22,12.81,-8.38,,,,,2.0
ALB,1953.0,Eastern European States,1366.744,0.0,1366744.0,0.0,0.0,0.0,,69.79,953.16,11.78,-10.37,,,,,2.0
ALB,1954.0,Eastern European States,1409.005,0.0,1409005.0,0.0,0.0,0.0,,72.7,1203.82,11.37,-12.67,,,,,2.0
ALB,1955.0,Eastern European States,1453.73,0.0,1453730.0,0.0,0.0,0.0,,75.02,1557.48,12.06,-10.7,,,,,2.0
ALB,1956.0,Eastern European States,1500.624,0.0,1500624.0,0.0,0.0,0.0,,71.41,1398.11,11.26,-15.11,,,,,2.0
ALB,1957.0,Eastern European States,1549.571,0.0,1549571.0,0.0,0.0,0.0,,72.51,1200.86,12.11,-9.37,,,,,2.0
ALB,1958.0,Eastern European States,1600.983,0.0,1600983.0,0.0,0.0,0.0,,71.77,1308.84,12.18,-7.66,,,,,2.0
ALB,1959.0,Eastern European States,1655.02,0.0,1655020.0,0.0,0.0,0.0,,75.44,1379.65,11.33,-11.43,,,,,2.0
ALB,1960.0,Eastern European States,1711.189,0.0,1711189.0,0.0,0.0,0.0,,73.34,1690.7,12.4,-10.95,30.705,,,,2.0
ALB,1961.0,Eastern European States,1769.079,0.0,1769079.0,0.0,0.0,0.0,60.5766423357664,68.47,975.68,12.5,-12.04,30.943,,,,2.0
ALB,1962.0,Eastern European States,1828.232,0.0,1828232.0,0.0,0.0,0.0,62.456897810219,70.87,1577.16,12.16,-9.11,31.015,,,,2.0
ALB,1963.0,Eastern European States,1888.302,0.0,1888302.0,0.0,0.0,0.0,64.3292335766423,75.5,1733.86,11.81,-16.35,31.086,,,,2.0
ALB,1964.0,Eastern European States,1949.013,0.0,1949013.0,0.0,0.0,0.0,66.2093065693431,74.46,1408.25,11.44,-10.47,31.158,,,,2.0
ALB,1965.0,Eastern European States,2009.789,0.0,2009789.0,0.0,0.0,0.0,68.0580656934307,72.66,1247.0,10.99,-12.38,31.23,,,,2.0
ALB,1966.0,Eastern European States,2070.689,0.0,2070689.0,0.0,0.0,0.0,69.8749270072993,76.0,1684.72,11.77,-10.76,31.302,,,,2.0
ALB,1967.0,Eastern European States,2132.442,0.0,2132442.0,0.0,0.0,0.0,71.7371532846715,72.85,1146.8,11.82,-12.94,31.374,,,,2.0
ALB,1968.0,Eastern European States,2195.466,0.0,2195466.0,0.0,0.0,0.0,73.8055474452555,72.73,1351.43,12.04,-16.59,31.446,,,,2.0
ALB,1969.0,Eastern European States,2259.799,0.0,2259799.0,0.0,0.0,0.0,75.9742700729927,73.79,1509.93,12.09,-8.55,31.548,,,,2.0
ALB,1970.0,Eastern European States,2324.731,0.0,2324731.0,0.0,0.0,0.0,77.9371897810219,73.13,1626.97,12.02,-11.92,31.74,,,,2.0
ALB,1971.0,Eastern European States,2389.812,0.0,2389812.0,0.0,0.0,0.0,79.8486496350365,72.51,1345.9,11.73,-10.49,31.933,,,,2.0
ALB,1972.0,Eastern European States,2455.172,0.0,2455172.0,0.0,0.0,0.0,81.8659124087591,75.6,1538.19,11.85,-5.58,32.127,,,,2.0
ALB,1973.0,Eastern European States,2520.436,0.0,2520436.0,0.0,0.0,0.0,83.8230656934307,72.81,1375.23,11.67,-10.47,32.321,,,,2.0
ALB,1974.0,Eastern European States,2585.452,0.0,2585452.0,0.0,0.0,0.0,85.7709489051095,73.21,1457.32,11.76,-6.82,32.516,,,,2.0
ALB,1975.0,Eastern European States,2650.122,0.0,2650122.0,0.0,0.0,0.0,87.7675547445255,72.17,1003.51,11.77,-7.39,32.712,,,,2.0
ALB,1976.0,Eastern European States,2713.56,0.0,2713560.0,0.0,0.0,0.0,89.7272262773723,75.18,1427.29,11.24,-10.47,32.908,,,,2.0
ALB,1977.0,Eastern European States,2774.795,0.0,2774795.0,0.0,0.0,0.0,91.7352554744526,71.26,1144.44,12.4,-7.48,33.105,,,,2.0
ALB,1978.0,Eastern European States,2833.314,0.0,2833314.0,0.0,0.0,0.0,93.6593430656934,73.59,1487.02,11.32,-9.53,33.302,,,,2.0
ALB,1979.0,Eastern European States,2888.763,0.0,2888763.0,0.0,0.0,0.0,95.5413138686131,74.15,1628.17,11.93,-16.62,33.5,,,,2.0
ALB,1980.0,Eastern European States,2941.652,0.0,2941652.0,0.0,0.0,0.0,97.5181386861314,74.01,1512.04,11.34,-13.72,33.762,,,,2.0
ALB,1981.0,Eastern European States,2992.388,0.0,2992388.0,0.0,0.0,0.0,99.491094890511,73.68,1467.82,11.57,-8.36,34.024,,,,2.0
ALB,1982.0,Eastern European States,3041.179,0.0,3041179.0,0.0,0.0,0.0,101.61598540146,71.02,1012.84,12.28,-7.98,34.287,,,,2.0
ALB,1983.0,Eastern European States,3087.911,0.0,3087911.0,0.0,0.0,0.0,103.794160583942,72.02,1038.94,11.67,-10.39,34.552,,,,2.0
ALB,1984.0,Eastern European States,3131.726,0.0,3131726.0,0.0,0.0,0.0,106.001058394161,72.09,1104.86,11.88,-6.28,34.817,,,,2.0
ALB,1985.0,Eastern European States,3171.725,0.0,3171725.0,0.0,0.0,0.0,108.20299270073,69.94,1289.3,12.32,-12.75,35.083,,,,2.0
ALB,1986.0,Eastern European States,3207.128,0.0,3207128.0,0.0,0.0,0.0,110.315145985401,72.69,1228.42,12.17,-12.52,35.35,,,,2.0
ALB,1987.0,Eastern European States,3237.676,0.0,3237676.0,0.0,0.0,0.0,112.540328467153,70.62,1260.86,12.14,-12.31,35.619,,,,2.0
ALB,1988.0,Eastern European States,3263.019,0.0,3263019.0,0.0,0.0,0.0,114.683795620438,70.88,1079.23,12.12,-10.0,35.888,,,,2.0
ALB,1989.0,Eastern European States,3282.182,0.0,3282182.0,0.0,0.0,0.0,117.808138686131,72.56,1084.9,11.84,-9.43,36.158,,,,2.0
ALB,1990.0,Eastern European States,3295.066,0.0,3295066.0,0.0,0.0,0.0,119.946788321168,70.44,963.9,12.5,-8.07,36.428,2549.24160871148,,,2.0
ALB,1991.0,Eastern European States,3302.081,0.0,3302081.0,0.0,0.0,0.0,119.225912408759,73.22,1156.29,11.21,-13.93,36.7,1908.9417778687,,,2.0
ALB,1992.0,Eastern European States,3303.739,0.0,3303739.0,0.0,0.0,0.0,118.505072992701,71.0,1003.07,11.83,-11.56,37.249,1823.14219127642,,,2.0
ALB,1993.0,Eastern European States,3300.711,0.0,3300711.0,0.0,0.0,0.0,117.784197080292,70.55,1091.24,11.99,-11.03,37.799,2057.28391667382,,,2.0
ALB,1994.0,Eastern European States,3293.999,0.0,3293999.0,0.0,0.0,0.0,117.063357664234,70.91,933.5,13.06,-6.09,38.354,2289.68462988779,,,2.0
ALB,1995.0,Eastern European States,3284.364,0.0,3284364.0,0.0,0.0,0.0,116.342481751825,73.99,1414.03,11.65,-9.54,38.911,2665.54172908569,304000.0,,2.0
ALB,1996.0,Eastern European States,3271.331,0.0,3271331.0,0.0,0.0,0.0,115.621642335766,73.94,1504.49,11.76,-11.08,39.473,2979.80900580306,287000.0,,2.0
ALB,1997.0,Eastern European States,3253.719,0.0,3253719.0,0.0,0.0,0.0,114.900766423358,70.5,976.48,11.96,-6.12,40.035,2717.12904194514,119000.0,,2.0
ALB,1998.0,Eastern European States,3232.175,0.0,3232175.0,0.0,0.0,0.0,114.179927007299,72.63,1264.4,12.26,-9.66,40.601,3021.03586512388,184000.0,,2.0
ALB,1999.0,Eastern European States,3208.26,0.0,3208260.0,0.0,0.0,0.0,113.459051094891,74.14,1309.07,12.64,-9.12,41.169,3471.65040991534,371000.0,,2.0
ALB,2000.0,Eastern European States,3182.02,0.0,3182020.0,0.0,0.0,0.0,112.738211678832,70.32,990.37,12.41,-14.46,41.741,3861.29587658066,317000.0,,2.0
ALB,2001.0,Eastern European States,3153.612,0.0,3153612.0,0.0,0.0,0.0,111.685145985401,72.41,1177.74,12.39,-13.7,42.435,4300.82913614706,354000.0,955000.0,2.0
ALB,2002.0,Eastern European States,3123.551,0.0,3123551.0,0.0,0.0,0.0,111.350729927007,74.34,1261.45,12.44,-10.96,43.501,4661.3864817606,470000.0,1303000.0,2.0
ALB,2003.0,Eastern European States,3092.991,0.0,3092991.0,0.0,0.0,0.0,110.934890510949,69.45,1185.77,12.58,-10.88,44.573,5000.32938607468,557000.0,1350000.0,2.0
ALB,2004.0,Eastern European States,3062.622,0.0,3062622.0,0.0,0.0,0.0,110.472226277372,72.52,1511.65,12.05,-12.89,45.651,5427.88085796663,645000.0,1694000.0,2.0
ALB,2005.0,Eastern European States,3032.634,0.0,3032634.0,0.0,0.0,0.0,109.908284671533,72.57,1496.67,11.44,-11.4,46.731,5865.32161974535,748000.0,2097000.0,2.0
ALB,2006.0,Eastern European States,3003.387,0.0,3003387.0,0.0,0.0,0.0,109.21704379562,71.67,1101.81,11.7,-13.1,47.815,6566.51540711302,937000.0,2616000.0,2.0
ALB,2007.0,Eastern European States,2976.084,0.0,2976084.0,0.0,0.0,0.0,108.394781021898,70.11,1087.14,12.79,-8.57,48.902,7285.03477086567,1127000.0,2979000.0,2.0
ALB,2008.0,Eastern European States,2951.689,0.0,2951689.0,0.0,0.0,0.0,107.566204379562,71.94,1113.24,12.62,-9.43,49.991,8228.34259049073,1420000.0,3716000.0,2.0
ALB,2009.0,Eastern European States,2930.541,0.0,2930541.0,0.0,0.0,0.0,106.843759124088,72.72,1523.05,12.7,-8.32,51.076,8812.72866164449,1856000.0,3404000.0,2.0
ALB,2010.0,Eastern European States,2913.4,0.0,2913400.0,0.0,0.0,0.0,106.314635036496,73.67,1920.28,12.61,-9.9,52.163,9627.11353019879,2417000.0,3443000.0,2.0
ALB,2011.0,Eastern European States,2900.654,0.0,2900654.0,0.0,0.0,0.0,106.02901459854,68.66,864.09,12.48,-12.24,53.247,10207.725973953,2932000.0,4120000.0,2.0
ALB,2012.0,Eastern European States,2892.193,0.0,2892193.0,0.0,0.0,0.0,105.854051094891,69.21,1377.37,12.89,-13.42,54.33,10526.242220905,3514000.0,3959000.0,2.0
ALB,2013.0,Eastern European States,2887.014,0.0,2887014.0,0.0,0.0,0.0,105.660291970803,71.12,1401.91,13.04,-5.65,55.387,10570.9886499849,3256000.0,3928000.0,2.0
ALB,2014.0,Eastern European States,2884.102,0.0,2884102.0,0.0,0.0,0.0,105.441751824818,74.74,1399.04,13.0,-8.63,56.423,11259.2396578923,3673000.0,4146000.0,2.0
